,id,rating,release_date_cert
1268,140823,PG-13,2013-12-20 00:00:00+00:00
1269,302946,R,2016-10-14 00:00:00+00:00
1270,302946,R,2016-10-14 00:00:00+00:00
1271,286554,R,2014-09-26 00:00:00+00:00
1272,312113,PG-13,2012-12-07 00:00:00+00:00
1273,92635,,2012-03-16 00:00:00+00:00
1274,285783,PG,2015-10-02 00:00:00+00:00
1275,285783,PG,2015-10-02 00:00:00+00:00
1276,287524,R,2014-10-31 00:00:00+00:00
1277,147767,NR,2012-12-07 00:00:00+00:00
1278,146227,PG-13,2013-08-29 00:00:00+00:00
1279,209403,R,2014-03-14 00:00:00+00:00
1280,227159,R,2014-11-26 00:00:00+00:00
1281,239563,PG-13,2014-10-31 00:00:00+00:00
1282,192102,PG-13,2014-02-14 00:00:00+00:00
1283,257238,,2014-08-15 00:00:00+00:00
1284,152760,PG-13,2014-02-07 00:00:00+00:00
1285,190859,R,2015-01-16 00:00:00+00:00
1286,190859,R,2015-01-16 00:00:00+00:00
1287,137955,,2012-01-01 00:00:00+00:00
1288,224141,PG,2014-12-25 00:00:00+00:00
1289,174362,,2013-04-20 00:00:00+00:00
1290,244783,PG-13,2014-01-20 00:00:00+00:00
1291,244783,PG-13,2014-01-20 00:00:00+00:00
1292,238603,PG,2014-07-02 00:00:00+00:00
1293,158015,R,2013-06-06 00:00:00+00:00
1294,158752,NR,2013-10-11 00:00:00+00:00
1295,109418,PG-13,2013-07-12 00:00:00+00:00
1296,109091,R,2013-10-25 00:00:00+00:00
1297,122906,R,2013-11-08 00:00:00+00:00
1298,241554,R,2015-03-13 00:00:00+00:00
1299,274278,NR,2012-06-09 00:00:00+00:00
1300,274278,NR,2012-06-09 00:00:00+00:00
1301,52505,R,2011-02-04 00:00:00+00:00
1302,235271,R,2014-10-10 00:00:00+00:00
1303,132344,R,2013-01-20 00:00:00+00:00
1304,143942,R,2012-09-09 00:00:00+00:00
1305,143942,R,2012-09-09 00:00:00+00:00
1306,143942,R,2012-09-09 00:00:00+00:00
1307,281778,NR,2012-08-29 00:00:00+00:00
1308,281778,NR,2012-08-29 00:00:00+00:00
1309,281778,NR,2012-08-29 00:00:00+00:00
1310,101267,PG,2012-07-05 00:00:00+00:00
1311,200505,PG-13,2014-04-11 00:00:00+00:00
1312,237303,,2013-11-22 00:00:00+00:00
1313,237303,,2013-11-22 00:00:00+00:00
1314,237303,,2013-11-22 00:00:00+00:00
1315,237303,,2013-11-22 00:00:00+00:00
1316,237303,,2013-11-22 00:00:00+00:00
1317,278927,PG,2016-04-15 00:00:00+00:00
1318,278927,PG,2016-04-15 00:00:00+00:00
1319,135478,,2011-10-31 00:00:00+00:00
1320,176077,,2013-03-11 00:00:00+00:00
1321,138697,R,2013-09-27 00:00:00+00:00
1322,294105,,2013-01-01 00:00:00+00:00
1323,427641,PG-13,2018-06-26 00:00:00+00:00
1324,425505,PG-13,2018-08-31 00:00:00+00:00
1325,425505,PG-13,2018-08-31 00:00:00+00:00
1326,198062,NR,2013-07-09 00:00:00+00:00
1327,116741,PG-13,2013-06-07 00:00:00+00:00
1328,114750,R,2014-01-18 00:00:00+00:00
1329,339964,PG-13,2017-07-21 00:00:00+00:00
1330,184098,PG-13,2014-06-20 00:00:00+00:00
1331,303858,R,2016-05-13 00:00:00+00:00
1332,218043,PG-13,2014-10-03 00:00:00+00:00
1333,218043,PG-13,2014-10-03 00:00:00+00:00
1334,139038,R,2013-01-11 00:00:00+00:00
1335,177572,PG,2014-11-07 00:00:00+00:00
1336,177572,PG,2014-11-07 00:00:00+00:00
1337,253261,,2014-03-08 00:00:00+00:00
1338,232679,PG,2014-08-22 00:00:00+00:00
1339,370048,,2016-05-12 00:00:00+00:00
1340,315635,PG-13,2017-07-07 00:00:00+00:00
1341,342473,PG,2017-08-25 00:00:00+00:00
1342,342473,PG,2017-08-25 00:00:00+00:00
1343,342473,PG,2017-08-25 00:00:00+00:00
1344,342473,PG,2017-08-25 00:00:00+00:00
1345,228326,PG,2014-10-17 00:00:00+00:00
1346,228326,PG,2014-10-17 00:00:00+00:00
1347,278348,NR,2013-10-12 00:00:00+00:00
1348,278348,NR,2013-10-12 00:00:00+00:00
1349,172533,R,2013-08-23 00:00:00+00:00
1350,140300,PG,2016-06-28 00:00:00+00:00
1351,210577,R,2014-09-26 00:00:00+00:00
1352,264999,R,2015-07-01 00:00:00+00:00
1353,354110,R,2016-02-19 00:00:00+00:00
1354,354110,R,2016-02-19 00:00:00+00:00
1355,354110,R,2016-02-19 00:00:00+00:00
1356,354110,R,2016-02-19 00:00:00+00:00
1357,378029,,2013-05-05 00:00:00+00:00
1358,378029,,2013-05-05 00:00:00+00:00
1359,378029,,2013-05-05 00:00:00+00:00
1360,127380,PG,2016-06-17 00:00:00+00:00
1361,120467,R,2014-03-07 00:00:00+00:00
1362,333348,PG-13,2015-11-13 00:00:00+00:00
1363,228165,PG,2015-02-06 00:00:00+00:00
1364,145220,PG,2014-03-21 00:00:00+00:00
1365,353486,PG-13,2017-12-20 00:00:00+00:00
1366,353486,PG-13,2017-12-20 00:00:00+00:00
1367,109729,R,2013-07-29 00:00:00+00:00
1368,211672,PG,2015-07-10 00:00:00+00:00
1369,187017,R,2014-06-04 00:00:00+00:00
1370,250902,NR,2014-01-24 00:00:00+00:00
1371,250902,NR,2014-01-24 00:00:00+00:00
1372,270938,R,2014-09-05 00:00:00+00:00
1373,156965,R,2013-04-04 00:00:00+00:00
1374,156965,R,2013-04-04 00:00:00+00:00
1375,370567,PG,2018-03-23 00:00:00+00:00
1376,117263,R,2013-03-22 00:00:00+00:00
1377,295588,PG-13,2014-10-24 00:00:00+00:00
1378,192136,PG-13,2013-12-25 00:00:00+00:00
1379,299687,PG-13,2016-01-15 00:00:00+00:00
1380,228970,R,2014-12-05 00:00:00+00:00
1381,228970,R,2014-12-05 00:00:00+00:00
1382,228970,R,2014-12-05 00:00:00+00:00
1383,299245,R,2015-07-10 00:00:00+00:00
1384,279516,,2014-03-28 00:00:00+00:00
1385,279516,,2014-03-28 00:00:00+00:00
1386,279516,,2014-03-28 00:00:00+00:00
1387,127918,PG-13,2013-02-01 00:00:00+00:00
1388,122917,PG-13,2014-12-17 00:00:00+00:00
1389,343409,,2015-06-26 00:00:00+00:00
1390,204082,R,2013-11-27 00:00:00+00:00
1391,126889,R,2017-05-19 00:00:00+00:00
1392,226857,PG-13,2014-02-14 00:00:00+00:00
1393,360188,NR,2015-09-29 00:00:00+00:00
1394,242224,"R,NR",2014-11-28 00:00:00+00:00
1395,216015,R,2015-02-13 00:00:00+00:00
1396,245846,R,2015-07-10 00:00:00+00:00
1397,138103,PG-13,2014-08-15 00:00:00+00:00
1398,157354,R,2013-01-19 00:00:00+00:00
1399,160588,PG-13,2013-07-22 00:00:00+00:00
1400,117251,PG-13,2013-06-28 00:00:00+00:00
1401,159770,NR,2013-10-04 00:00:00+00:00
1402,270554,,2013-11-08 00:00:00+00:00
1403,209262,PG-13,2013-10-04 00:00:00+00:00
1404,157845,R,2014-07-18 00:00:00+00:00
1405,282035,PG-13,2017-06-09 00:00:00+00:00
1406,121986,R,2012-09-01 00:00:00+00:00
1407,121986,R,2012-09-01 00:00:00+00:00
1408,206284,PG,2013-10-04 00:00:00+00:00
1409,418697,,2016-09-16 00:00:00+00:00
1410,418697,,2016-09-16 00:00:00+00:00
1411,115782,PG-13,2013-08-16 00:00:00+00:00
1412,172385,G,2014-04-11 00:00:00+00:00
1413,239573,R,2015-03-06 00:00:00+00:00
1414,188166,R,2013-09-22 00:00:00+00:00
1415,188166,R,2013-09-22 00:00:00+00:00
1416,259695,R,2016-12-25 00:00:00+00:00
1417,259695,R,2016-12-25 00:00:00+00:00
1418,257211,PG-13,2015-09-25 00:00:00+00:00
1419,201132,PG,2013-09-05 00:00:00+00:00
1420,150211,PG-13,2012-10-10 00:00:00+00:00
1421,146238,R,2013-10-02 00:00:00+00:00
1422,293452,R,2016-09-09 00:00:00+00:00
1423,167810,R,2015-04-10 00:00:00+00:00
1424,136797,PG-13,2014-03-14 00:00:00+00:00
1425,255266,,2013-02-14 00:00:00+00:00
1426,184346,R,2014-07-02 00:00:00+00:00
1427,206647,PG-13,2015-11-06 00:00:00+00:00
1428,206647,PG-13,2015-11-06 00:00:00+00:00
1429,138976,NR,2013-12-04 00:00:00+00:00
1430,354912,PG,2017-11-22 00:00:00+00:00
1431,354912,PG,2017-11-22 00:00:00+00:00
1432,354912,PG,2017-11-22 00:00:00+00:00
1433,354912,PG,2017-11-22 00:00:00+00:00
1434,256591,R,2015-02-27 00:00:00+00:00
1435,256591,R,2015-02-27 00:00:00+00:00
1436,157847,R,2014-03-09 00:00:00+00:00
1437,145135,PG-13,2013-02-22 00:00:00+00:00
1438,146239,PG-13,2013-11-22 00:00:00+00:00
1439,241261,R,2014-07-03 00:00:00+00:00
1440,241261,R,2014-07-03 00:00:00+00:00
1441,215918,,2013-12-31 00:00:00+00:00
1442,152748,R,2013-01-19 00:00:00+00:00
1443,157547,R,2014-04-03 00:00:00+00:00
1444,175291,,2013-03-08 00:00:00+00:00
1445,272878,PG,2015-06-26 00:00:00+00:00
1446,272878,PG,2015-06-26 00:00:00+00:00
1447,209263,PG-13,2013-10-11 00:00:00+00:00
1448,99861,PG-13,2015-05-01 00:00:00+00:00
1449,264656,R,2014-08-29 00:00:00+00:00
1450,137116,PG,2017-04-07 00:00:00+00:00
1451,180296,R,2014-06-27 00:00:00+00:00
1452,306947,NR,2015-03-13 00:00:00+00:00
1453,291270,R,2015-09-04 00:00:00+00:00
1454,291270,R,2015-09-04 00:00:00+00:00
1455,192134,R,2014-04-03 00:00:00+00:00
1456,254904,R,2014-08-27 00:00:00+00:00
1457,258480,R,2015-09-04 00:00:00+00:00
1458,258480,R,2015-09-04 00:00:00+00:00
1459,171424,R,2013-11-02 00:00:00+00:00
1460,266102,PG-13,2015-03-20 00:00:00+00:00
1461,189711,,2014-03-08 00:00:00+00:00
1462,178862,NR,2013-02-20 00:00:00+00:00
1463,205584,PG-13,2016-02-26 00:00:00+00:00
1464,304357,PG-13,2015-04-10 00:00:00+00:00
1465,333484,PG-13,2016-09-23 00:00:00+00:00
1466,136795,R,2013-06-28 00:00:00+00:00
1467,341013,R,2017-07-28 00:00:00+00:00
1468,226979,,2013-06-29 00:00:00+00:00
1469,253290,,2014-03-10 00:00:00+00:00
1470,205220,PG-13,2013-11-27 00:00:00+00:00
1471,227719,PG-13,2015-01-30 00:00:00+00:00
1472,257444,,2015-08-14 00:00:00+00:00
1473,257444,,2015-08-14 00:00:00+00:00
1474,260346,PG-13,2015-01-09 00:00:00+00:00
1475,227973,G,2016-02-12 00:00:00+00:00
1476,227973,G,2016-02-12 00:00:00+00:00
1477,253235,PG-13,2014-07-25 00:00:00+00:00
1478,220490,NR,2013-04-19 00:00:00+00:00
1479,146301,R,2015-10-23 00:00:00+00:00
1480,239566,PG-13,2014-08-01 00:00:00+00:00
1481,227348,R,2014-01-03 00:00:00+00:00
1482,245700,R,2014-12-19 00:00:00+00:00
1483,206296,PG-13,2015-02-13 00:00:00+00:00
1484,347969,PG-13,2015-12-11 00:00:00+00:00
1485,192132,R,2013-08-29 00:00:00+00:00
1486,192132,R,2013-08-29 00:00:00+00:00
1487,294963,NR,2015-10-01 00:00:00+00:00
1488,251321,R,2015-05-22 00:00:00+00:00
1489,255295,,2013-05-24 00:00:00+00:00
1490,295964,R,2015-10-23 00:00:00+00:00
1491,295964,R,2015-10-23 00:00:00+00:00
1492,319910,,2015-04-10 00:00:00+00:00
1493,271185,R,2014-04-19 00:00:00+00:00
1494,259611,PG-13,2014-09-05 00:00:00+00:00
1495,159824,PG,2015-09-25 00:00:00+00:00
1496,255343,PG-13,2014-10-11 00:00:00+00:00
1497,266396,R,2015-03-20 00:00:00+00:00
1498,437557,R,2018-04-06 00:00:00+00:00
1499,228967,R,2014-12-25 00:00:00+00:00
1500,228967,R,2014-12-25 00:00:00+00:00
1501,329865,PG-13,2016-09-22 00:00:00+00:00
1502,329865,PG-13,2016-09-22 00:00:00+00:00
1503,406997,PG,2017-11-17 00:00:00+00:00
1504,406997,PG,2017-11-17 00:00:00+00:00
1505,283552,PG-13,2016-09-02 00:00:00+00:00
1506,201085,R,2015-10-16 00:00:00+00:00
1507,201085,R,2015-10-16 00:00:00+00:00
1508,268238,PG,2015-03-06 00:00:00+00:00
1509,268896,PG-13,2018-03-23 00:00:00+00:00
1510,274758,,2014-06-24 00:00:00+00:00
1511,257091,R,2015-03-27 00:00:00+00:00
1512,241259,PG,2016-05-27 00:00:00+00:00
1513,353070,PG-13,2017-04-07 00:00:00+00:00
1514,308369,PG-13,2015-01-25 00:00:00+00:00
1515,329981,PG-13,2016-11-11 00:00:00+00:00
1516,329981,PG-13,2016-11-11 00:00:00+00:00
1517,338766,R,2016-08-12 00:00:00+00:00
1518,367412,,2013-01-18 00:00:00+00:00
1519,222935,PG-13,2014-05-16 00:00:00+00:00
1520,173897,R,2017-01-27 00:00:00+00:00
1521,181330,R,2013-06-22 00:00:00+00:00
1522,310933,,2013-06-01 00:00:00+00:00
1523,214756,R,2015-06-26 00:00:00+00:00
1524,243938,R,2015-02-20 00:00:00+00:00
1525,271969,PG-13,2016-08-19 00:00:00+00:00
1526,205126,,2013-06-27 00:00:00+00:00
1527,245703,PG-13,2016-03-12 00:00:00+00:00
1528,180383,,2012-10-04 00:00:00+00:00
1529,286475,NR,2012-05-24 00:00:00+00:00
1530,286475,NR,2012-05-24 00:00:00+00:00
1531,286475,NR,2012-05-24 00:00:00+00:00
1532,286475,NR,2012-05-24 00:00:00+00:00
1533,286475,NR,2012-05-24 00:00:00+00:00
1534,188927,PG-13,2016-07-22 00:00:00+00:00
1535,230266,PG-13,2014-10-09 00:00:00+00:00
1536,393457,PG-13,2016-12-25 00:00:00+00:00
1537,393457,PG-13,2016-12-25 00:00:00+00:00
1538,296096,PG-13,2016-06-03 00:00:00+00:00
1539,399790,PG,2017-06-02 00:00:00+00:00
1540,249070,R,2015-08-21 00:00:00+00:00
1541,308638,R,2015-01-23 00:00:00+00:00
1542,181533,PG,2014-12-19 00:00:00+00:00
1543,210479,R,2014-04-25 00:00:00+00:00
1544,351043,R,2015-08-14 00:00:00+00:00
1545,351043,R,2015-08-14 00:00:00+00:00
1546,323676,R,2016-04-08 00:00:00+00:00
1547,315839,,2015-01-30 00:00:00+00:00
1548,445571,R,2018-05-22 00:00:00+00:00
1549,328111,PG,2016-07-08 00:00:00+00:00
1550,228150,R,2014-10-17 00:00:00+00:00
1551,201088,R,2015-01-16 00:00:00+00:00
1552,253412,PG-13,2015-09-25 00:00:00+00:00
1553,253412,PG-13,2015-09-25 00:00:00+00:00
1554,408266,PG-13,2017-08-25 00:00:00+00:00
1555,244776,,2014-01-20 00:00:00+00:00
1556,228205,PG-13,2015-04-10 00:00:00+00:00
1557,405774,R,2018-12-21 00:00:00+00:00
1558,226354,PG,2013-11-22 00:00:00+00:00
1559,222649,R,2014-08-29 00:00:00+00:00
1560,79316,R,2014-01-17 00:00:00+00:00
1561,283445,R,2015-08-21 00:00:00+00:00
1562,10020,G,1991-11-22 00:00:00+00:00
1563,177494,PG-13,2014-03-08 00:00:00+00:00
1564,284296,R,2014-12-12 00:00:00+00:00
1565,339988,PG-13,2017-04-26 00:00:00+00:00
1566,339988,PG-13,2017-04-26 00:00:00+00:00
1567,339988,PG-13,2017-04-26 00:00:00+00:00
1568,301748,R,2014-11-08 00:00:00+00:00
1569,427533,NR,2015-11-22 00:00:00+00:00
1570,300668,R,2018-02-23 00:00:00+00:00
1571,207703,R,2014-12-13 00:00:00+00:00
1572,207703,R,2014-12-13 00:00:00+00:00
1573,271331,,2015-06-05 00:00:00+00:00
1574,333667,PG,2017-02-24 00:00:00+00:00
1575,316023,R,2016-07-08 00:00:00+00:00
1576,294550,,2014-05-02 00:00:00+00:00
1577,184345,R,2014-04-18 00:00:00+00:00
1578,254470,PG-13,2015-05-15 00:00:00+00:00
1579,294086,,2014-07-26 00:00:00+00:00
1580,323675,PG-13,2016-01-15 00:00:00+00:00
1581,256274,R,2014-08-29 00:00:00+00:00
1582,231576,R,2014-01-18 00:00:00+00:00
1583,242582,R,2014-10-31 00:00:00+00:00
1584,240832,R,2014-07-25 00:00:00+00:00
1585,240832,R,2014-07-25 00:00:00+00:00
1586,401981,R,2018-03-02 00:00:00+00:00
1587,253331,PG-13,2014-10-08 00:00:00+00:00
1588,253331,PG-13,2014-10-08 00:00:00+00:00
1589,244267,R,2014-07-18 00:00:00+00:00
1590,254905,PG-13,2015-06-19 00:00:00+00:00
1591,248774,R,2014-01-17 00:00:00+00:00
1592,242095,PG-13,2014-01-20 00:00:00+00:00
1593,245891,R,2014-10-24 00:00:00+00:00
1594,184342,,2010-02-09 00:00:00+00:00
1595,250066,NR,2015-07-14 00:00:00+00:00
1596,513324,R,2018-05-11 00:00:00+00:00
1597,241239,R,2015-04-07 00:00:00+00:00
1598,241239,R,2015-04-07 00:00:00+00:00
1599,287948,PG-13,2015-09-04 00:00:00+00:00
1600,356216,R,2015-08-29 00:00:00+00:00
1601,269149,PG,2016-03-04 00:00:00+00:00
1602,379441,PG,2016-08-26 00:00:00+00:00
1603,244534,R,2014-06-26 00:00:00+00:00
1604,254024,PG-13,2015-03-27 00:00:00+00:00
1605,268920,PG-13,2015-05-08 00:00:00+00:00
1606,256092,NR,2014-11-11 00:00:00+00:00
1607,258509,PG,2015-12-18 00:00:00+00:00
1608,238636,R,2014-07-18 00:00:00+00:00
1609,209112,"R,PG-13",2016-03-25 00:00:00+00:00
1610,227735,PG,2014-09-12 00:00:00+00:00
1611,270010,R,2016-04-22 00:00:00+00:00
1612,266856,PG-13,2014-11-26 00:00:00+00:00
1613,228194,PG,2014-08-08 00:00:00+00:00
1614,300706,R,2014-12-23 00:00:00+00:00
1615,244506,R,2014-01-17 00:00:00+00:00
1616,256917,R,2015-04-24 00:00:00+00:00
1617,360799,,2017-06-23 00:00:00+00:00
1618,360799,,2017-06-23 00:00:00+00:00
1619,274862,PG,2017-09-22 00:00:00+00:00
1620,302156,R,2016-04-15 00:00:00+00:00
1621,202604,PG-13,2013-05-29 00:00:00+00:00
1622,210860,R,2015-01-23 00:00:00+00:00
1623,207932,PG-13,2016-10-28 00:00:00+00:00
1624,207932,PG-13,2016-10-28 00:00:00+00:00
1625,207932,PG-13,2016-10-28 00:00:00+00:00
1626,207932,PG-13,2016-10-28 00:00:00+00:00
1627,325348,R,2016-04-06 00:00:00+00:00
1628,245168,PG-13,2015-09-04 00:00:00+00:00
1629,262841,PG,2017-01-13 00:00:00+00:00
1630,246403,R,2014-09-19 00:00:00+00:00
1631,370464,PG-13,2016-01-08 00:00:00+00:00
1632,278316,,2014-06-22 00:00:00+00:00
1633,455207,PG-13,2018-11-20 00:00:00+00:00
1634,291362,NR,2015-03-06 00:00:00+00:00
1635,291805,PG-13,2016-06-10 00:00:00+00:00
1636,433715,,2014-06-15 00:00:00+00:00
1637,241771,PG-13,2015-02-24 00:00:00+00:00
1638,241771,PG-13,2015-02-24 00:00:00+00:00
1639,323271,,2015-08-28 00:00:00+00:00
1640,242083,,2014-01-21 00:00:00+00:00
1641,277607,,2014-01-01 00:00:00+00:00
1642,380733,PG-13,2016-02-02 00:00:00+00:00
1643,271718,R,2015-07-17 00:00:00+00:00
1644,326576,,2014-04-05 00:00:00+00:00
1645,253414,R,2015-10-23 00:00:00+00:00
1646,253414,R,2015-10-23 00:00:00+00:00
1647,264644,R,2015-09-04 00:00:00+00:00
1648,264644,R,2015-09-04 00:00:00+00:00
1649,250124,R,2015-08-28 00:00:00+00:00
1650,241251,R,2015-01-23 00:00:00+00:00
1651,403390,R,2017-02-24 00:00:00+00:00
1652,259316,PG-13,2016-11-18 00:00:00+00:00
1653,259316,PG-13,2016-11-18 00:00:00+00:00
1654,438467,,2017-03-10 00:00:00+00:00
1655,438467,,2017-03-10 00:00:00+00:00
1656,332411,R,2016-05-13 00:00:00+00:00
1657,241258,PG-13,2016-12-02 00:00:00+00:00
1658,270303,R,2014-09-24 00:00:00+00:00
1659,270303,R,2014-09-24 00:00:00+00:00
1660,380121,PG-13,2016-02-26 00:00:00+00:00
1661,295886,,2015-04-24 00:00:00+00:00
1662,295886,,2015-04-24 00:00:00+00:00
1663,363676,PG-13,2016-09-09 00:00:00+00:00
1664,26222,,2010-02-09 00:00:00+00:00
1665,26222,,2010-02-09 00:00:00+00:00
1666,320146,R,2015-03-15 00:00:00+00:00
1667,320146,R,2015-03-15 00:00:00+00:00
1668,351044,PG-13,2018-12-21 00:00:00+00:00
1669,267860,R,2016-03-04 00:00:00+00:00
1670,254472,,2015-07-03 00:00:00+00:00
1671,211557,,2012-10-28 00:00:00+00:00
1672,261392,R,2015-08-21 00:00:00+00:00
1673,284293,PG-13,2014-12-05 00:00:00+00:00
1674,241257,R,2016-02-05 00:00:00+00:00
1675,250546,R,2014-10-03 00:00:00+00:00
1676,266647,PG,2015-10-09 00:00:00+00:00
1677,332285,,2016-01-25 00:00:00+00:00
1678,257087,NR,2016-02-02 00:00:00+00:00
1679,257087,NR,2016-02-02 00:00:00+00:00
1680,309503,R,2015-08-28 00:00:00+00:00
1681,298250,R,2017-10-27 00:00:00+00:00
1682,335988,PG-13,2017-06-21 00:00:00+00:00
1683,276907,R,2015-10-29 00:00:00+00:00
1684,276907,R,2015-10-29 00:00:00+00:00
1685,276907,R,2015-10-29 00:00:00+00:00
1686,276907,R,2015-10-29 00:00:00+00:00
1687,276907,R,2015-10-29 00:00:00+00:00
1688,276907,R,2015-10-29 00:00:00+00:00
1689,246655,PG-13,2016-05-27 00:00:00+00:00
1690,343611,PG-13,2016-10-21 00:00:00+00:00
1691,343611,PG-13,2016-10-21 00:00:00+00:00
1692,273481,R,2015-09-14 00:00:00+00:00
1693,273481,R,2015-09-14 00:00:00+00:00
1694,345922,R,2017-05-30 00:00:00+00:00
1695,392044,PG-13,2017-11-10 00:00:00+00:00
1696,392044,PG-13,2017-11-10 00:00:00+00:00
1697,378518,NR,2016-01-24 00:00:00+00:00
1698,364689,PG,2017-12-15 00:00:00+00:00
1699,364689,PG,2017-12-15 00:00:00+00:00
1700,258230,PG-13,2017-01-06 00:00:00+00:00
1701,258230,PG-13,2017-01-06 00:00:00+00:00
1702,278154,PG,2016-07-22 00:00:00+00:00
1703,306667,,2014-09-10 00:00:00+00:00
1704,306667,,2014-09-10 00:00:00+00:00
1705,256961,PG,2015-04-17 00:00:00+00:00
1706,281338,PG-13,2017-10-24 00:00:00+00:00
1707,345003,,2015-11-20 00:00:00+00:00
1708,273248,R,2015-12-30 00:00:00+00:00
1709,273248,R,2015-12-30 00:00:00+00:00
1710,254320,R,2016-05-13 00:00:00+00:00
1711,254320,R,2016-05-13 00:00:00+00:00
1712,324852,PG,2017-06-30 00:00:00+00:00
1713,335797,PG,2016-12-21 00:00:00+00:00
1714,335797,PG,2016-12-21 00:00:00+00:00
1715,307663,R,2015-01-16 00:00:00+00:00
1716,307663,R,2015-01-16 00:00:00+00:00
1717,335777,PG,2017-08-11 00:00:00+00:00
1718,271110,PG-13,2016-05-06 00:00:00+00:00
1719,284053,PG-13,2017-11-03 00:00:00+00:00
1720,284053,PG-13,2017-11-03 00:00:00+00:00
1721,253306,NR,2014-10-17 00:00:00+00:00
1722,325173,,2015-12-11 00:00:00+00:00
1723,371638,R,2017-12-08 00:00:00+00:00
1724,371638,R,2017-12-08 00:00:00+00:00
1725,94727,,1926-01-07 00:00:00+00:00
1726,278924,R,2016-11-22 00:00:00+00:00
1727,296100,R,2015-11-20 00:00:00+00:00
1728,296100,R,2015-11-20 00:00:00+00:00
1729,296100,R,2015-11-20 00:00:00+00:00
1730,296100,R,2015-11-20 00:00:00+00:00
1731,337170,R,2017-09-29 00:00:00+00:00
1732,337170,R,2017-09-29 00:00:00+00:00
1733,356483,,2015-10-16 00:00:00+00:00
1734,279641,R,2016-03-04 00:00:00+00:00
1735,417870,R,2017-07-21 00:00:00+00:00
1736,364116,R,2016-03-11 00:00:00+00:00
1737,364116,R,2016-03-11 00:00:00+00:00
1738,292483,,2014-09-23 00:00:00+00:00
1739,332718,PG-13,2018-02-02 00:00:00+00:00
1740,408429,,2014-07-13 00:00:00+00:00
1741,263472,R,2015-01-23 00:00:00+00:00
1742,263472,R,2015-01-23 00:00:00+00:00
1743,260514,G,2017-06-16 00:00:00+00:00
1744,260513,PG,2018-06-15 00:00:00+00:00
1745,404378,NR,2016-11-18 00:00:00+00:00
1746,404378,NR,2016-11-18 00:00:00+00:00
1747,265177,R,2014-08-29 00:00:00+00:00
1748,266639,PG,2015-10-23 00:00:00+00:00
1749,266639,PG,2015-10-23 00:00:00+00:00
1750,286565,PG-13,2015-07-24 00:00:00+00:00
1751,275601,PG-13,2015-08-07 00:00:00+00:00
1752,326423,PG-13,2016-04-15 00:00:00+00:00
1753,369885,R,2016-11-23 00:00:00+00:00
1754,369885,R,2016-11-23 00:00:00+00:00
1755,373314,R,2016-02-05 00:00:00+00:00
1756,286217,PG-13,2015-10-02 00:00:00+00:00
1757,286217,PG-13,2015-10-02 00:00:00+00:00
1758,289180,,2014-09-07 00:00:00+00:00
1759,296098,PG-13,2015-10-16 00:00:00+00:00
1760,296098,PG-13,2015-10-16 00:00:00+00:00
1761,334527,R,2016-02-16 00:00:00+00:00
1762,334527,R,2016-02-16 00:00:00+00:00
1763,267935,PG,2016-07-01 00:00:00+00:00
1764,314385,R,2015-11-05 00:00:00+00:00
1765,277685,R,2015-04-17 00:00:00+00:00
1766,346672,R,2017-01-06 00:00:00+00:00
1767,305470,PG-13,2017-03-24 00:00:00+00:00
1768,340485,R,2016-09-23 00:00:00+00:00
1769,328589,PG-13,2015-12-04 00:00:00+00:00
1770,328589,PG-13,2015-12-04 00:00:00+00:00
1771,293167,PG-13,2017-03-10 00:00:00+00:00
1772,334543,PG-13,2016-09-30 00:00:00+00:00
1773,334543,PG-13,2016-09-30 00:00:00+00:00
1774,334543,PG-13,2016-09-30 00:00:00+00:00
1775,334543,PG-13,2016-09-30 00:00:00+00:00
1776,302688,PG-13,2016-03-25 00:00:00+00:00
1777,345887,R,2018-07-20 00:00:00+00:00
1778,302401,R,2016-09-16 00:00:00+00:00
1779,348350,PG-13,2018-05-25 00:00:00+00:00
1780,313369,PG-13,2016-12-16 00:00:00+00:00
1781,313369,PG-13,2016-12-16 00:00:00+00:00
1782,301351,R,2015-08-28 00:00:00+00:00
1783,290250,R,2016-05-20 00:00:00+00:00
1784,397805,,2014-01-01 00:00:00+00:00
1785,397805,,2014-01-01 00:00:00+00:00
1786,310133,R,2015-01-24 00:00:00+00:00
1787,346910,R,2018-09-14 00:00:00+00:00
1788,395991,PG-13,2017-10-20 00:00:00+00:00
1789,323272,PG,2015-08-28 00:00:00+00:00
1790,284564,R,2016-09-16 00:00:00+00:00
1791,290825,R,2016-01-24 00:00:00+00:00
1792,409540,,2015-05-29 00:00:00+00:00
1793,308639,R,2015-01-24 00:00:00+00:00
1794,287903,PG-13,2015-12-04 00:00:00+00:00
1795,308453,R,2016-03-18 00:00:00+00:00
1796,308453,R,2016-03-18 00:00:00+00:00
1797,304372,PG-13,2015-09-11 00:00:00+00:00
1798,295693,PG,2017-03-31 00:00:00+00:00
1799,395993,R,2017-09-22 00:00:00+00:00
1800,395993,R,2017-09-22 00:00:00+00:00
1801,395993,R,2017-09-22 00:00:00+00:00
1802,339403,R,2017-03-11 00:00:00+00:00
1803,285743,,2016-03-29 00:00:00+00:00
1804,365942,PG-13,2017-02-03 00:00:00+00:00
1805,308531,PG-13,2016-06-03 00:00:00+00:00
1806,341012,R,2016-06-03 00:00:00+00:00
1807,292280,PG-13,2017-01-13 00:00:00+00:00
