,id,imdb_id,title,budget,release_date,revenue,runtime,original_language,original_title,vote_average,vote_count,poster_path,genres_id,genres_name,spoken_languages_name,production_companies_id,production_companies_name,production_companies_origin_country
97,15744,,The Witchblade,0,2010-01-01,0,0.0,en,The Witchblade,8.0,1,,[],[],[],[3944],['Platinum Media Group'],['']
98,204344,tt1679215,Internet Story,0,2010-01-01,0,10.0,en,Internet Story,7.9,6,,"[16, 18]","['Animation', 'Drama']",['English'],[],[],[]
99,81584,tt1303794,Scrappers,0,2010-01-01,0,90.0,en,Scrappers,5.0,1,,[99],['Documentary'],"['English', 'Español']",[],[],[]
100,402734,,David Icke Debunked,0,2010-01-01,0,147.0,en,David Icke Debunked,9.0,1,,[99],['Documentary'],[],[],[],[]
101,33249,tt0800037,For Love of Liberty: The Story of America's Black Patriots,0,2010-01-01,0,310.0,en,For Love of Liberty: The Story of America's Black Patriots,8.0,1,/3BEcK5YlaUAaX7NGQ833gQ1PhdW.jpg,"[99, 10752]","['Documentary', 'War']",['English'],[],[],[]
102,104964,tt1421374,Mulberry St.,0,2010-01-01,0,97.0,en,Mulberry St.,6.0,3,,[99],['Documentary'],['English'],[],[],[]
103,76611,tt1691864,"Kisses, Chloe",0,2010-01-01,0,,en,"Kisses, Chloe",1.0,1,,[18],['Drama'],[],[],[],[]
104,361822,tt1656716,Pinched,0,2010-01-01,0,11.0,en,Pinched,7.0,7,/4N5VYLVU9NMNOmhBfbXDCMYcJBo.jpg,"[10749, 16, 28, 80]","['Romance', 'Animation', 'Action', 'Crime']",[],[4152],['Titmouse'],['']
105,334638,tt1586701,Bass Reeves,0,2010-01-01,0,,en,Bass Reeves,8.0,1,,[],[],[],[],[],[]
106,149733,tt1729196,Flatline,0,2010-01-01,0,82.0,en,Flatline,1.5,2,,[],[],[],[],[],[]
107,61162,,Obituary: Live Xecution,0,2010-01-01,0,97.0,en,Obituary: Live Xecution - Party San 2008,4.3,2,/wry9opcQnZToG3IRxlD7schx5X5.jpg,[10402],['Music'],['English'],[],[],[]
108,44991,tt1174693,The Four-Faced Liar,2000000,2010-01-01,0,87.0,en,The Four-Faced Liar,5.4,32,/81Poo7kSBjYGjA7ytdHtu4fhaGN.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",['English'],"[25901, 25902, 16449, 25903]","['Cinescape Productions', '6140 Productions', 'OneZero Productions', 'Brillhart / Gonzales Productions']","['', '', '', '']"
109,45761,tt1725842,Timeless: The Composer/Arranger Series (Suite for Ma Dukes),0,2010-01-01,0,73.0,en,Timeless: The Composer/Arranger Series (Suite for Ma Dukes),10.0,1,,[],[],[],[],[],[]
110,415686,,Infinity Doors,0,2010-01-01,0,2.0,en,Infinity Doors,8.0,1,,[],[],[],[],[],[]
111,309765,,Qi Gong for Beginners,0,2010-01-01,0,0.0,en,Qi Gong for Beginners,8.0,1,,[],[],[],[],[],[]
112,71274,tt1772898,Heaven & Hell - Neon Nights - 30 Years Of Heaven And Hell,0,2010-01-01,0,0.0,en,Heaven & Hell - Neon Nights - 30 Years Of Heaven And Hell,9.0,1,/xerd8nRXaj7AooErK3zSP0Lsgcf.jpg,[10402],['Music'],['English'],[],[],[]
113,139434,tt1650031,You Don't Like the Truth: 4 Days Inside Guantanamo,0,2010-01-01,0,100.0,en,You Don't Like the Truth: 4 Days Inside Guantanamo,9.5,2,,[],[],[],[],[],[]
114,325303,tt1852161,The Gift,0,2010-01-01,0,29.0,en,Umkhungo,9.0,1,,"[9648, 18, 14]","['Mystery', 'Drama', 'Fantasy']",['isiZulu'],[17302],['Mannequin Pictures'],['']
115,252077,tt3106076,Posthaste Perennial Pattern,0,2010-01-01,0,3.0,en,Posthaste Perennial Pattern,8.0,4,/sk4KDoUPxocTGfu7e4NWbP0xGfx.jpg,[],[],[],[],[],[]
116,332457,,The Yellow Bank,0,2010-01-01,0,27.0,en,The Yellow Bank,7.0,1,,[99],['Documentary'],['普通话'],[],[],[]
117,230997,tt1558249,Do Not Disturb,0,2010-01-01,0,0.0,en,Do Not Disturb,2.0,1,,"[35, 27]","['Comedy', 'Horror']",['English'],[65600],['Mali Elfman Productions'],['']
118,414955,,Cirque de Chine,0,2010-01-01,0,104.0,en,Cirque de Chine,10.0,1,,[],[],['English'],[],[],[]
119,122561,,"In the Absence of Light, Darkness Prevails",0,2010-01-01,0,13.0,en,"In the Absence of Light, Darkness Prevails",9.0,1,,[],[],[],[],[],[]
120,168543,tt2177805,Trading on Thin Air,0,2010-01-01,0,78.0,en,Trading on Thin Air,7.0,1,/wCfAYyRye4vza2JNfVtbKMI6qUe.jpg,[],[],[],[],[],[]
121,505037,tt2095231,Alone on the Wall,0,2010-01-01,0,35.0,en,Alone on the Wall,9.0,2,/s5N1ZRoMc7NOfo6WCslMuMdRjUC.jpg,[28],['Action'],"['English', 'Italiano']",[5234],['Sender Films'],['US']
122,153113,tt1783272,Flagpole,0,2010-01-01,0,21.0,en,Flagpole,8.0,1,,"[35, 18]","['Comedy', 'Drama']",[],[],[],[]
123,415043,tt2984926,Disneyland Resort: Behind The Scenes,0,2010-01-01,0,51.0,en,Disneyland Resort: Behind The Scenes,10.0,1,/dOGdX5Jbfv2GB4dzGt6F2cQJtBX.jpg,[99],['Documentary'],[],"[72120, 10232]","['Questar Video', 'Lightship Entertainment']","['', 'US']"
124,35074,tt1545986,Dinoshark,0,2010-01-01,0,92.0,en,Dinoshark,4.4,31,/fpgChhnmXCaYzxRKdyEhqXQ0rQd.jpg,"[27, 878]","['Horror', 'Science Fiction']",['English'],[],[],[]
125,329754,,Boondockers 7,0,2010-01-01,0,0.0,en,Boondockers 7,10.0,1,,[],[],[],[],[],[]
126,45527,tt1331329,The Final Storm,0,2010-01-01,0,92.0,en,The Final Storm,4.5,25,/6qud4ItaA6VWqtoVtOIJpGMNhI1.jpg,"[28, 9648, 53, 27]","['Action', 'Mystery', 'Thriller', 'Horror']",['English'],"[95579, 1063, 1062, 95580]","['Flood Productions', 'Brightlight Pictures', 'Boll Kino Beteiligungs GmbH & Co. KG', 'Bossa Nova Productions']","['', 'CA', '', '']"
127,68212,tt1323917,The Terror Experiment,0,2010-01-01,0,82.0,en,The Terror Experiment,4.2,16,/6p0Yox5Om8vVKxg61AI4Ar55C47.jpg,"[27, 28, 53]","['Horror', 'Action', 'Thriller']",['English'],"[26704, 10962, 10963]","['Remember Dreaming Productions', 'Freefall Films', 'MKM']","['', '', '']"
128,269640,tt1562904,To Die is Hard,1500,2010-01-01,4549,87.0,en,To Die is Hard,10.0,1,,"[35, 28]","['Comedy', 'Action']",[],[63049],['Driving With Our Eyes Shut'],['']
129,522644,,Luther Allison: Songs from the Road,0,2010-01-01,0,60.0,en,Luther Allison: Songs from the Road,10.0,1,,[10402],['Music'],['English'],[],[],[]
130,271049,tt1767279,Bedtime for Timmy,0,2010-01-01,0,,en,Bedtime for Timmy,7.5,2,,[],[],[],[],[],[]
131,333926,tt2254087,Online Crush,0,2010-01-01,0,81.0,en,Online Crush,1.0,1,,[],[],['English'],[],[],[]
132,59419,tt1438251,The Best and the Brightest,0,2010-01-01,0,93.0,en,The Best and the Brightest,4.6,13,/2DMVV9lFruRPCFIljehT4ufqZ1Y.jpg,[35],['Comedy'],['English'],"[66349, 6831, 66350]","['High Treason Pictures', 'Big Indie Pictures', 'Wellfleet Phantasy Productions']","['', 'US', '']"
133,269130,tt1652333,Prayer to a Vengeful God,0,2010-01-01,0,,en,Prayer to a Vengeful God,10.0,1,,[],[],[],[],[],[]
134,279923,tt1736558,Che: A New Man,0,2010-01-01,0,0.0,en,Che: Un Hombre Nuevo,8.0,2,/mSsq9BmC4VrEgsPEa4gRbXfolSJ.jpg,[99],['Documentary'],['Español'],[],[],[]
135,116515,tt1273201,Climate Refugees,0,2010-01-29,0,95.0,en,Climate Refugees,8.0,1,/cUqmkvWFiEcfPGzgNFjUlYv5n63.jpg,[99],['Documentary'],['English'],[],[],[]
136,331998,tt0297916,Edie: Girl on Fire,0,2010-01-01,0,28.0,en,Edie: Girl on Fire,0.0,1,/6MS9DWEJO410PNy3JEBRsKaRurF.jpg,[],[],[],[],[],[]
137,67108,tt1844692,"Je T'aime, I Love You Terminal",0,2010-01-01,0,80.0,en,"Je T'aime, I Love You Terminal",6.0,1,,[],[],['English'],[],[],[]
138,55299,tt1611928,Muzica in Sange,0,2010-01-01,0,,en,Muzica in Sange,8.0,1,,[],[],['Română'],[],[],[]
139,297080,tt3603580,The Science of Disney Imagineering: Electricity,0,2010-01-01,0,30.0,en,The Science of Disney Imagineering: Electricity,10.0,1,,"[10751, 99]","['Family', 'Documentary']",['English'],[],[],[]
140,383594,tt1663203,The Seattle Pilots: Short Flight Into History,0,2010-01-01,0,84.0,en,The Seattle Pilots: Short Flight Into History,9.0,1,,"[99, 36]","['Documentary', 'History']",['English'],[73399],['Play Ball Films'],['']
141,35004,tt1159721,Order of Chaos,1000000,2010-01-01,0,90.0,en,Order of Chaos,4.6,14,/wly6eelF2dqr0K1fOoL0469cup9.jpg,[53],['Thriller'],['English'],[5510],['Ten/Four Pictures'],['']
142,108614,tt1615885,The Seminarian,0,2010-01-01,0,101.0,en,The Seminarian,6.0,12,/4glB4U3Qlo3A3mW5AyXzfs0EqbX.jpg,[18],['Drama'],[],[],[],[]
143,93771,tt1599350,Santa Claus Versus the Zombies,0,2010-01-01,0,100.0,en,Santa Claus Versus the Zombies,1.5,2,,[35],['Comedy'],[],[],[],[]
144,45992,,"Jehovah's Witnesses - Faith In Action, Part 1: Out Of Darkness",0,2010-01-01,0,62.0,en,"Jehovah's Witnesses - Faith In Action, Part 1: Out Of Darkness",7.5,8,,[],[],"['Deutsch', 'English', 'Español', 'Français', 'Italiano', '日本語', 'Nederlands', 'Português', 'Pусский']",[31085],"['Watchtower Bible and Tract Society of New York, Inc']",['']
145,150308,tt1721625,Battle of the Bulbs,0,2010-12-18,0,89.0,en,Battle of the Bulbs,4.3,9,/ltAt0AAowZMUBs7J2fL5X15Wah7.jpg,"[18, 35, 10770]","['Drama', 'Comedy', 'TV Movie']",['English'],[5723],['Pitchblack Pictures Inc.'],['']
146,69929,tt1217059,One in the Gun,0,2010-01-01,0,89.0,en,One in the Gun,3.5,2,,[53],['Thriller'],[],[],[],[]
147,26224,tt1602507,Global Eugenics: Using Medicine to Kill,5000,2010-01-01,0,124.0,en,Global Eugenics: Using Medicine to Kill,4.8,6,,[99],['Documentary'],['English'],[],[],[]
148,44014,tt1422653,Groupie,0,2010-01-01,0,90.0,en,Groupie,3.6,6,/kBHOYMUNrMt0kQUvsUrRFJvMKKO.jpg,"[27, 53]","['Horror', 'Thriller']",['English'],"[6165, 133413]","['American World Pictures', 'Backstage Pass']","['', '']"
149,66793,tt1568798,15 Till Midnight,200000,2010-01-01,0,110.0,en,15 Till Midnight,2.6,4,/pOBuWAQqsGvHxG8oTtzNdcEP1YB.jpg,"[18, 9648, 878]","['Drama', 'Mystery', 'Science Fiction']",['English'],[7211],['Rotten Apple Productions'],['']
150,82018,tt1502402,Darkening Sky,0,2010-01-01,0,84.0,en,Darkening Sky,4.6,7,/6ok9TbeTxJyRctxn0No4DFbLJP4.jpg,"[27, 53, 878]","['Horror', 'Thriller', 'Science Fiction']",[],[],[],[]
151,47160,tt1137482,The Story Of F***,0,2010-01-01,0,83.0,en,The Story Of F***,6.0,1,,"[14, 35, 878, 10751]","['Fantasy', 'Comedy', 'Science Fiction', 'Family']",[],[],[],[]
152,39082,tt1286746,Gutter King,0,2010-01-01,0,96.0,en,Gutter King,3.5,2,/axnpA4Z0E3Q9tExqVKSmJ2GSdaN.jpg,[28],['Action'],['English'],[5750],['UFO Technologies'],['']
153,112074,tt0285252,Life's a Beach,4000000,2010-01-01,0,100.0,pl,Life's a Beach,2.9,4,/v4RlCWc0ixi2ON6HWcZftO7U2P2.jpg,[35],['Comedy'],['English'],[],[],[]
154,156937,tt1014799,Holy Wars,0,2010-01-01,0,60.0,en,Holy Wars,7.5,2,,[],[],['English'],[],[],[]
155,222624,tt1127897,True Nature,0,2010-01-01,0,90.0,en,True Nature,5.8,5,,[],[],['English'],[],[],[]
156,35241,tt1441941,Charlie Murphy: I Will Not Apologize,0,2010-01-01,0,63.0,en,Charlie Murphy: I Will Not Apologize,5.5,6,/5QrBdTrjd88NDYHIuaM4RqYxifE.jpg,[35],['Comedy'],['English'],[],[],[]
157,12125,tt1020559,Patagonia,0,2010-01-01,0,119.0,en,Patagonia,4.8,6,/qBiUZQ9cOyvdFhuP11dRyfMHe4q.jpg,"[18, 12]","['Drama', 'Adventure']","['English', 'Cymraeg', 'Español', 'Polski']",[],[],[]
158,53225,tt1640152,Morgan and Destiny's Eleventeenth Date: The Zeppelin Zoo,0,2010-01-01,0,7.0,en,Morgan and Destiny's Eleventeenth Date: The Zeppelin Zoo,6.3,12,,[10749],['Romance'],['English'],[19386],['hitRECord.org'],['']
159,63273,tt1230372,Endure,0,2010-01-01,0,91.0,en,Endure,7.8,4,/yKT1i0hqVgdW4ELmNyFpNJFE3GV.jpg,"[9648, 53]","['Mystery', 'Thriller']",['English'],[],[],[]
160,74637,tt1401241,Madso's War,0,2010-12-30,0,86.0,en,Madso's War,5.8,5,/jGdhScGuwsvPA0on5Yon7ZadmSX.jpg,"[28, 80]","['Action', 'Crime']",['Português'],[],[],[]
161,166736,tt1561479,Eyes in the Dark,0,2010-01-01,0,78.0,en,Eyes in the Dark,3.9,7,,[27],['Horror'],['English'],[],[],[]
162,327674,tt0490236,The Invited,0,2010-01-01,0,95.0,en,The Invited,3.4,8,,[27],['Horror'],['English'],[50242],['Dark Portal LLC'],['']
163,77826,tt1779492,The American Dream,0,2010-01-01,0,30.0,en,The American Dream,5.6,6,,"[18, 99]","['Drama', 'Documentary']",[],[],[],[]
164,58291,tt1866255,The Battle for Marjah,0,2010-01-01,0,0.0,en,The Battle for Marjah,7.5,4,/xkepeQCYSQqu3oHK7PRDTBkdxAX.jpg,[99],['Documentary'],[],[],[],[]
165,56104,tt1624385,Generation Zero,0,2010-01-01,0,0.0,en,Generation Zero,4.5,2,,[99],['Documentary'],[],[],[],[]
166,52306,tt1220627,Hard Breakers,0,2010-01-01,0,98.0,en,Hard Breakers,3.7,17,/bP9xWENh5AmxbKvlK8mrZPaLTAe.jpg,[35],['Comedy'],['English'],[65943],['Oceanfront Productions'],['']
167,78369,tt1568332,Grey Skies,1500000,2010-01-01,0,0.0,en,Grey Skies,3.5,8,,"[53, 878]","['Thriller', 'Science Fiction']",['English'],[],[],[]
168,71027,tt1640569,The Super,0,2010-01-01,0,98.0,en,The Super,6.3,3,/ptt9KtnVELIxQ9tgfDClOnQpQkQ.jpg,[27],['Horror'],['English'],[],[],[]
169,281512,tt1617630,Daddy's Home,0,2010-01-01,0,90.0,en,Daddy's Home,6.0,2,/m85xIFmmCKUKcpQnWhcLihWqnev.jpg,[],[],[],[],[],[]
170,70636,tt1303782,Ghost from the Machine,0,2010-01-01,0,86.0,en,Ghost from the Machine,5.8,8,/gm96A8xDtI6dmQ0HAtBnGCQD3MX.jpg,"[53, 878]","['Thriller', 'Science Fiction']",['English'],[],[],[]
171,60359,tt1232202,Nic & Tristan Go Mega Dega,500000,2010-01-01,0,86.0,en,Nic & Tristan Go Mega Dega,5.5,3,,[10751],['Family'],['English'],[11129],['Skater Movie I'],['']
172,93226,tt1319712,Exquisite Corpse,0,2010-01-01,0,97.0,en,Exquisite Corpse,5.5,4,/2Dgu4902pPyN8Jx5gWfa4XouXEB.jpg,[27],['Horror'],['English'],[],[],[]
173,66157,tt1320334,GravyTrain,0,2010-01-01,0,0.0,en,GravyTrain,4.5,2,,[35],['Comedy'],['English'],[],[],[]
174,45375,tt1308182,Wushu Warrior,0,2010-01-01,0,85.0,en,Wushu Warrior,4.5,6,/ifLullF18abbPga5SN60JrKyBeE.jpg,"[28, 12]","['Action', 'Adventure']",[],[],[],[]
175,55879,tt1343110,Speed-Dating,0,2010-01-01,0,98.0,en,Speed-Dating,3.6,7,/1wou83qnk3xMri490IjqnTT4HW9.jpg,"[35, 18, 10749, 53]","['Comedy', 'Drama', 'Romance', 'Thriller']",['English'],[],[],[]
176,60940,tt0844866,Killer by Nature,0,2010-01-01,0,90.0,en,Killer by Nature,2.5,2,/eccCA9GXcDqFNmS5vFwP7frkmOk.jpg,"[10749, 80, 18, 53, 12]","['Romance', 'Crime', 'Drama', 'Thriller', 'Adventure']",['English'],[34458],"[""Daydreamin' Pictures""]",['']
177,12216,tt1051253,The Portal,3500000,2010-01-01,0,83.0,en,The Portal,3.0,4,,[27],['Horror'],['English'],"[16078, 22635]","['Rojak Films', 'Tiger Entertainment']","['', '']"
178,70048,tt1260357,To Fight For: The Year of Decision,0,2010-01-01,0,106.0,en,Friedensschlag - Das Jahr der Entscheidung,7.0,1,,[18],['Drama'],['Deutsch'],[],[],[]
179,139406,tt1129396,Radio Free Albemuth,3600000,2010-01-01,0,110.0,en,Radio Free Albemuth,5.0,26,/6v8oqxTXu6BZAfoZKyQ2Sqjq2JJ.jpg,"[18, 53, 878]","['Drama', 'Thriller', 'Science Fiction']",['English'],[16798],['Discovery Productions'],['']
180,113544,tt1610478,Go Go Reject,0,2010-01-01,0,20.0,en,Go Go Reject,3.5,2,,"[35, 10402]","['Comedy', 'Music']",['English'],[],[],[]
181,49504,tt1109582,A Day Of Violence,0,2010-01-01,0,91.0,en,A Day Of Violence,4.4,5,/xpfua0WnENcdpmnUDX5v7Ld1bV4.jpg,"[80, 53]","['Crime', 'Thriller']",['English'],[11504],['Giallo Films'],['']
182,117702,tt1567752,Bedfellows,0,2010-01-01,0,15.0,en,Bedfellows,1.0,1,/AgJM2ZM8cqTTIMrfVntBYEL3zOJ.jpg,"[18, 35]","['Drama', 'Comedy']",['English'],[],[],[]
183,89369,tt1674769,Ashes,0,2010-09-09,0,95.0,en,Ashes,5.2,5,/418o6XhqU8GlbYY34F1oLYEdOvS.jpg,"[27, 878, 53]","['Horror', 'Science Fiction', 'Thriller']",[],[],[],[]
184,103970,tt1706365,Feeding Frenzy,0,2010-01-01,0,87.0,en,Feeding Frenzy,6.2,9,/7Y1iIpXl8MwxlMdlxojIojqsyCk.jpg,"[35, 27]","['Comedy', 'Horror']",['English'],[15886],['Red Letter Media'],['']
185,38746,tt1063327,Bare Knuckles,0,2010-01-01,0,0.0,en,Bare Knuckles,3.5,4,/vvGUEbRTiUYfOiOdEooTOmi8TRt.jpg,"[28, 12, 18, 53]","['Action', 'Adventure', 'Drama', 'Thriller']",['English'],[],[],[]
186,34203,tt1251735,Justin Time,0,2010-01-01,0,95.0,en,Justin Time,7.0,1,,"[12, 14, 28, 878, 10751]","['Adventure', 'Fantasy', 'Action', 'Science Fiction', 'Family']",[],[],[],[]
187,43954,tt1332119,Shoot the Hero,0,2010-01-01,0,81.0,en,Shoot the Hero,3.5,12,/bXz4mFu0LLlVxNv96ODSLsAWecv.jpg,"[28, 35]","['Action', 'Comedy']",['English'],[],[],[]
188,26214,tt1595473,The American Matrix - Age Of Deception,5000,2010-01-01,0,120.0,en,The American Matrix - Age Of Deception,5.0,9,,[99],['Documentary'],['English'],[],[],[]
189,45780,tt1596352,I Am Slave,0,2010-01-01,0,82.0,en,I Am Slave,6.5,22,/gvzq7hEbc5KCZdlF4t67YwlNj7o.jpg,"[18, 53]","['Drama', 'Thriller']",['English'],[],[],[]
190,60264,tt1221867,Urgency,0,2010-01-01,0,0.0,en,Urgency,1.9,4,,"[28, 12, 53]","['Action', 'Adventure', 'Thriller']",['Deutsch'],[60814],['Apollo Pro Movie'],['']
191,50606,tt1285219,Ghosts Don't Exist,250000,2010-01-01,0,99.0,en,Ghosts Don't Exist,4.3,6,,"[27, 53]","['Horror', 'Thriller']",['English'],"[94433, 94432]","['EastWest Films', '19th & Wilson']","['US', 'US']"
192,134825,tt1414374,Sophie & Sheba,0,2010-01-01,0,103.0,en,Sophie,6.1,4,/di6FGooj2fuooVQsAf4iCNSKc52.jpg,[10751],['Family'],['English'],"[57706, 36613]","['Georgeville Films', 'Knightscove Entertainment']","['', '']"
193,62948,tt1390533,Bedrooms,0,2010-01-01,0,85.0,en,Bedrooms,3.6,8,,"[18, 10749]","['Drama', 'Romance']",[],[],[],[]
194,151409,tt1823756,The Majestic Plastic Bag,0,2010-01-01,0,4.0,en,The Majestic Plastic Bag,7.7,3,,[],[],[],[],[],[]
195,27485,,Megaconda,200000,2010-01-01,0,0.0,en,Megaconda,4.0,3,/s8CjFVGuegZB3ZT7SO4YVt12u4f.jpg,"[878, 27]","['Science Fiction', 'Horror']",['English'],[4681],['Retromedia Entertainment'],['US']
196,50198,tt1073246,See You in September,0,2010-01-01,0,91.0,en,See You in September,4.6,15,/nlL2qgqMkshVyN0gLjBKGjAPkqL.jpg,"[35, 10749]","['Comedy', 'Romance']",['English'],[],[],[]
197,34640,tt0903036,Westbrick Murders,0,2010-01-01,0,90.0,en,Westbrick Murders,3.5,4,/hrFo31QrqGbW88qGAcJZc0a2VcO.jpg,"[27, 28, 53]","['Horror', 'Action', 'Thriller']",['Deutsch'],[8107],['Revolver Films'],['']
198,273565,tt2220696,Killer Clown,0,2010-01-01,0,79.0,en,Killer Clown,2.2,3,,"[53, 27, 28]","['Thriller', 'Horror', 'Action']",['English'],[],[],[]
199,197784,tt1788349,Alice in Nephernalia,0,2010-01-01,0,69.0,en,Alice in Nephernalia,2.0,1,,"[18, 14, 35]","['Drama', 'Fantasy', 'Comedy']",[],[],[],[]
200,142709,tt1778346,The Last Vampire On Earth,250000,2010-01-01,0,80.0,en,The Last Vampire On Earth,2.0,1,/dBvQ2VmawYVRfmmDrRQ8VCIuAoQ.jpg,[27],['Horror'],['English'],[],[],[]
201,80298,tt1332106,The Last Harbor,0,2010-01-01,0,91.0,en,The Last Harbor,4.3,5,,"[80, 53, 9648]","['Crime', 'Thriller', 'Mystery']",[],[],[],[]
202,62904,tt1577055,Mask Maker,0,2011-01-01,0,90.0,en,Mask Maker,5.4,20,/7XhIaHsFNjj8HpFCL00u6jtQg5y.jpg,[27],['Horror'],['English'],[],[],[]
203,135330,tt1753774,Embracing Chaos: Making the African Queen,0,2010-01-01,0,59.0,en,Embracing Chaos: Making the African Queen,6.5,6,/22fHDS6EzIAZxL4vKHeMASak8DW.jpg,[99],['Documentary'],['English'],"[11354, 4]","['Sparkhill Production', 'Paramount']","['', 'US']"
204,69940,tt1645042,Chihuahua: The Movie,0,2010-01-01,0,89.0,en,Chihuahua: The Movie,5.5,6,/fdFMXUziyGKX8kSlj7ohSzdkovW.jpg,[10751],['Family'],['English'],[],[],[]
205,33035,tt1139319,A Film with Me in It,0,2008-10-17,0,89.0,en,A Film with Me in It,5.9,45,/r27C9EOWS8Kbwp8DSf1nNKrzesL.jpg,"[35, 53, 9648]","['Comedy', 'Thriller', 'Mystery']",['English'],"[5122, 1898]","['Parallel Films', 'Screen Ireland']","['IE', 'IE']"
206,118046,tt1845776,Anaconda: Queen of the Serpents,0,2010-01-01,0,60.0,en,Anaconda: Queen of the Serpents,5.3,3,,[],[],['English'],[],[],[]
207,96271,tt1650412,If A Tree Falls,0,2010-01-01,0,84.0,en,If A Tree Falls,2.0,3,/sLLvSwJz5MOzPI2LTWhUQJhJIGs.jpg,"[27, 53]","['Horror', 'Thriller']",['English'],[],[],[]
208,65861,tt1736251,Death Hunter,0,2010-01-01,0,91.0,en,Death Hunter,2.3,3,/hFCJHLULhgQ1uDdksgAhRHbHfNC.jpg,[27],['Horror'],['English'],[],[],[]
209,29465,tt1592191,"Sex, Drugs & Religion",5000,2010-01-01,0,72.0,en,"Sex, Drugs & Religion",6.8,3,,"[35, 99]","['Comedy', 'Documentary']",['English'],[],[],[]
210,354661,tt1324060,Jack's Family Adventure,2000000,2010-01-01,0,0.0,en,Jack's Family Adventure,7.9,7,,"[10770, 12, 10751]","['TV Movie', 'Adventure', 'Family']",['English'],[3282],['Larry Levinson Productions'],['US']
211,39572,tt1624413,Zombie Apocalypse,0,2010-01-01,0,90.0,en,Zombie Apocalypse,4.4,4,/zltmqcCgJY5KsmVlrgr2nezCXXD.jpg,"[27, 878]","['Horror', 'Science Fiction']",['English'],[],[],[]
212,103667,tt1193626,Murder by Proxy:  How America Went Postal,0,2010-01-01,0,0.0,en,Murder by Proxy:  How America Went Postal,7.7,3,,[99],['Documentary'],['English'],[],[],[]
213,32904,tt1120945,Tony,0,2010-02-05,0,76.0,en,Tony,6.0,43,/txWCQcyLyPQVUWHhbXucGBS35gR.jpg,"[27, 18, 53]","['Horror', 'Drama', 'Thriller']",['English'],"[85309, 13460, 13458]","['Dan McCulloch Productions', 'Chump Films', 'AbbottVision']","['', '', 'GB']"
214,114219,tt1844777,Straight to Hell Returns,0,2010-01-01,0,91.0,en,Straight to Hell Returns,4.5,2,/bf80cW4m89QuvPfbrA0g1EGlLNh.jpg,[37],['Western'],['English'],[],[],[]
215,77259,tt1583743,Jews and Baseball: An American Love Story,0,2010-01-01,0,91.0,en,Jews and Baseball: An American Love Story,6.0,2,/Ae7qXivsEzT5Enko39LppTApoFL.jpg,[99],['Documentary'],[],[],[],[]
216,64159,tt1888516,Boathouse Detectives,0,2010-01-01,0,84.0,en,Boathouse Detectives,7.3,3,/oYJHWBG9fGvqJJlsBo38civGHMN.jpg,[10751],['Family'],['English'],[],[],[]
217,44609,,Mono: Holy Ground,0,2010-01-01,0,86.0,en,Mono: Holy Ground,5.3,2,,"[99, 10402]","['Documentary', 'Music']",[],[],[],[]
218,61170,,Symbolic - The Ultimate Death Tribute,0,2010-01-01,0,120.0,en,Symbolic - The Ultimate Death Tribute,4.8,2,,[10402],['Music'],[],[],[],[]
219,462493,tt1648035,Chronological Order,0,2010-01-01,0,95.0,en,Chronological Order,7.0,1,/mMDLdXHByOKmKdOxXINXlLgQOSc.jpg,[878],['Science Fiction'],['English'],[],[],[]
220,49528,tt1508011,American Jihadist,0,2010-01-01,0,68.0,en,American Jihadist,4.7,3,,[99],['Documentary'],['English'],"[18656, 132047]","['Breaking Glass Pictures', 'A Hype Media Production']","['US', 'US']"
221,81646,tt1674246,Marathon Boy,0,2010-01-01,0,98.0,en,Marathon Boy,7.0,5,,[99],['Documentary'],[],[],[],[]
222,152508,tt1847591,Fortune Teller,0,2010-01-01,0,157.0,en,Suan Ming,8.7,3,,[99],['Documentary'],['普通话'],[],[],[]
223,155711,tt1785279,After-Life,0,2010-01-01,0,0.0,en,After-Life,5.6,24,/xAS6IC4fydLmEi0DaW7UpVZ1Eim.jpg,[18],['Drama'],['English'],[],[],[]
