,tconst,primary_title,original_title_x,start_year,runtime_minutes,genres,averagerating,numvotes,id,release_date_x,movie,production_budget,domestic_gross,worldwide_gross,release_year,genre_ids,tmdb_id,original_language,original_title_y,popularity,release_date_y,title,vote_average,vote_count
814,tt1507261,Cargo,Cargo,2011,85.0,Drama,5.2,454.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[14, 18]",182972,en,Cargo,2.457,2014-05-23,Cargo,7.6,47
815,tt1507261,Cargo,Cargo,2011,85.0,Drama,5.2,454.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[18, 53, 12, 27]",425972,en,Cargo,12.552,2018-04-19,Cargo,6.3,724
816,tt3860916,Cargo,Cargo,2017,105.0,"Drama,Horror,Sci-Fi",6.3,27339.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[18, 53]",106541,en,Cargo,1.925,2011-10-21,Cargo,4.4,7
817,tt3860916,Cargo,Cargo,2017,105.0,"Drama,Horror,Sci-Fi",6.3,27339.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[14, 18]",182972,en,Cargo,2.457,2014-05-23,Cargo,7.6,47
818,tt3860916,Cargo,Cargo,2017,105.0,"Drama,Horror,Sci-Fi",6.3,27339.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[18, 53, 12, 27]",425972,en,Cargo,12.552,2018-04-19,Cargo,6.3,724
819,tt5207838,Cargo,Cargo,2017,112.0,Drama,7.9,33.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[18, 53]",106541,en,Cargo,1.925,2011-10-21,Cargo,4.4,7
820,tt5207838,Cargo,Cargo,2017,112.0,Drama,7.9,33.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[14, 18]",182972,en,Cargo,2.457,2014-05-23,Cargo,7.6,47
821,tt5207838,Cargo,Cargo,2017,112.0,Drama,7.9,33.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[18, 53, 12, 27]",425972,en,Cargo,12.552,2018-04-19,Cargo,6.3,724
822,tt5492502,Cargo,Cargo,2017,91.0,Drama,6.4,309.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[18, 53]",106541,en,Cargo,1.925,2011-10-21,Cargo,4.4,7
823,tt5492502,Cargo,Cargo,2017,91.0,Drama,6.4,309.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[14, 18]",182972,en,Cargo,2.457,2014-05-23,Cargo,7.6,47
824,tt5492502,Cargo,Cargo,2017,91.0,Drama,6.4,309.0,73,2011-10-21,Cargo,4200000,0,313230,2011,"[18, 53, 12, 27]",425972,en,Cargo,12.552,2018-04-19,Cargo,6.3,724
825,tt1509767,The Three Musketeers,The Three Musketeers,2011,110.0,"Action,Adventure,Romance",5.8,98408.0,77,2011-10-21,The Three Musketeers,90000000,20377913,139877913,2011,"[12, 28, 53]",52451,en,The Three Musketeers,11.932,2011-10-20,The Three Musketeers,5.7,1596
826,tt3274666,The Three Musketeers,Tri mushketera,2013,112.0,Adventure,3.7,213.0,77,2011-10-21,The Three Musketeers,90000000,20377913,139877913,2011,"[12, 28, 53]",52451,en,The Three Musketeers,11.932,2011-10-20,The Three Musketeers,5.7,1596
827,tt1509803,Griff the Invisible,Griff the Invisible,2010,90.0,"Comedy,Drama,Romance",6.1,4478.0,81,2011-08-19,Griff the Invisible,2900000,20778,25935,2011,"[10749, 35, 18]",66942,en,Griff the Invisible,3.5189999999999997,2011-08-19,Griff the Invisible,6.0,44
828,tt1512235,Super,Super,2010,96.0,"Action,Comedy,Drama",6.8,70604.0,34,2011-04-01,Super,2500000,327716,593933,2011,"[35, 28, 18]",45132,en,Super,11.36,2011-03-31,Super,6.6,726
829,tt1807022,Super,Super,2010,140.0,Drama,8.1,1869.0,34,2011-04-01,Super,2500000,327716,593933,2011,"[35, 28, 18]",45132,en,Super,11.36,2011-03-31,Super,6.6,726
831,tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011,129.0,"Action,Adventure,Crime",7.5,394189.0,69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000,186848418,535663443,2011,"[12, 28, 80, 9648]",58574,en,Sherlock Holmes: A Game of Shadows,18.301,2011-12-16,Sherlock Holmes: A Game of Shadows,7.1,6380
832,tt1517177,3,3,2010,119.0,"Comedy,Drama,Romance",6.7,4722.0,85,2011-09-16,3,7200000,59774,295492,2011,"[27, 9648, 53]",477577,en,3,1.8159999999999998,2018-08-07,3,6.0,2
833,tt2123129,3,3,2012,145.0,"Drama,Mystery,Romance",7.2,3471.0,85,2011-09-16,3,7200000,59774,295492,2011,"[27, 9648, 53]",477577,en,3,1.8159999999999998,2018-08-07,3,6.0,2
834,tt2379653,3,3,2012,115.0,"Comedy,Drama",6.1,101.0,85,2011-09-16,3,7200000,59774,295492,2011,"[27, 9648, 53]",477577,en,3,1.8159999999999998,2018-08-07,3,6.0,2
835,tt5618160,3,3,2018,80.0,"Horror,Mystery,Thriller",3.9,166.0,85,2011-09-16,3,7200000,59774,295492,2011,"[27, 9648, 53]",477577,en,3,1.8159999999999998,2018-08-07,3,6.0,2
838,tt1517260,The Host,The Host,2013,125.0,"Action,Adventure,Drama",5.9,105633.0,68,2013-03-29,The Host,50000000,26623701,64477051,2013,"[28, 12, 10749, 878, 53]",72710,en,The Host,11.458,2013-03-29,The Host,6.2,2788
839,tt5537146,The Host,The Host,2015,60.0,Documentary,6.4,8.0,68,2013-03-29,The Host,50000000,26623701,64477051,2013,"[28, 12, 10749, 878, 53]",72710,en,The Host,11.458,2013-03-29,The Host,6.2,2788
840,tt1518812,Meek's Cutoff,Meek's Cutoff,2010,104.0,"Drama,Western",6.6,10439.0,40,2011-04-08,Meek's Cutoff,2000000,977772,1869928,2011,"[18, 37]",57120,en,Meek's Cutoff,7.309,2010-10-08,Meek's Cutoff,6.5,113
841,tt1519461,Area 51,Area 51,2015,91.0,"Horror,Sci-Fi,Thriller",4.2,11537.0,81,2015-05-15,Area 51,5000000,7556,7556,2015,"[27, 53, 878]",57876,en,Area 51,6.794,2015-05-15,Area 51,4.4,248
842,tt1521197,Anonymous,Anonymous,2011,130.0,"Drama,Thriller",6.9,37932.0,90,2011-10-28,Anonymous,27500000,4463292,15815509,2011,"[18, 36, 53]",61891,en,Anonymous,8.113999999999999,2011-10-28,Anonymous,6.4,434
844,tt1524083,A True Story,A True Story. Based on Things That Never Actually Happened. ...And Some That Did.,2013,96.0,Comedy,5.2,211.0,27,2013-10-25,A True Story,45000,0,0,2013,[35],222250,en,A True Story,1.218,2013-09-20,A True Story,6.6,4
845,tt1524137,Contraband,Contraband,2012,109.0,"Action,Crime,Drama",6.5,111709.0,85,2012-01-13,Contraband,25000000,66528000,98406855,2012,"[53, 28, 18, 80]",77866,en,Contraband,12.357000000000001,2012-01-13,Contraband,6.2,1114
846,tt1524575,The Vatican Tapes,The Vatican Tapes,2015,91.0,"Horror,Thriller",5.0,14822.0,3,2015-07-24,The Vatican Tapes,13000000,1784763,14929184,2015,"[53, 27]",157544,en,The Vatican Tapes,7.841,2015-07-24,The Vatican Tapes,4.6,365
847,tt1524930,Vacation,Vacation,2015,99.0,"Adventure,Comedy",6.1,87582.0,28,2015-07-29,Vacation,31000000,58884188,102306500,2015,[35],296099,en,Vacation,14.227,2015-07-29,Vacation,6.2,1934
848,tt1525366,Grabbers,Grabbers,2012,94.0,"Comedy,Horror,Sci-Fi",6.3,15727.0,38,2013-07-19,Grabbers,5300000,0,440821,2013,"[878, 35, 53, 27, 9648]",84204,en,Grabbers,7.117000000000001,2013-07-19,Grabbers,6.1,202
849,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014,150.0,"Action,Adventure,Drama",6.0,150858.0,16,2014-12-12,Exodus: Gods and Kings,140000000,65014513,268314513,2014,"[12, 18, 28]",147441,en,Exodus: Gods and Kings,26.789,2014-12-12,Exodus: Gods and Kings,5.7,2909
850,tt1529567,Sea Rex 3D: Journey to a Prehistoric World,Sea Rex 3D: Journey to a Prehistoric World,2010,41.0,Documentary,6.9,364.0,31,2010-05-28,Sea Rex 3D: Journey to a Prehistoric World,5000000,6096582,16515203,2010,[99],78394,en,Sea Rex 3D: Journey to a Prehistoric World,2.7460000000000004,2010-05-14,Sea Rex 3D: Journey to a Prehistoric World,7.4,12
851,tt1529572,Trust,Trust,2010,106.0,"Crime,Drama,Thriller",6.9,39422.0,43,2011-04-01,Trust,4000000,120016,120016,2011,"[80, 18, 53]",44945,en,Trust,7.805,2011-04-01,Trust,6.6,556
852,tt5541186,Trust,Trust,2018,92.0,Drama,7.3,10.0,43,2011-04-01,Trust,4000000,120016,120016,2011,"[80, 18, 53]",44945,en,Trust,7.805,2011-04-01,Trust,6.6,556
853,tt8779022,Trust,Trust,2018,100.0,"Crime,Drama",6.4,30.0,43,2011-04-01,Trust,4000000,120016,120016,2011,"[80, 18, 53]",44945,en,Trust,7.805,2011-04-01,Trust,6.6,556
854,tt1531663,Everything Must Go,Everything Must Go,2010,97.0,"Comedy,Drama",6.4,45799.0,50,2011-05-13,Everything Must Go,5000000,2712131,2821010,2011,"[35, 18, 10749]",45658,en,Everything Must Go,7.492999999999999,2011-05-13,Everything Must Go,6.0,301
855,tt1532503,Beginners,Beginners,2010,105.0,"Comedy,Drama,Romance",7.2,83770.0,57,2011-06-03,Beginners,3200000,5790894,14314407,2011,"[18, 10749, 35]",55347,en,Beginners,10.322000000000001,2011-06-17,Beginners,6.9,532
856,tt1532958,Battle of the Year,Battle of the Year,2013,110.0,"Drama,Music",5.1,8769.0,51,2013-09-20,Battle of the Year,20000000,8888355,16723377,2013,"[10402, 18]",109417,en,Battle of the Year,5.858,2013-09-21,Battle of the Year,6.1,130
857,tt1534085,Beyond the Black Rainbow,Beyond the Black Rainbow,2010,110.0,"Horror,Sci-Fi,Thriller",6.0,10765.0,100,2012-05-18,Beyond the Black Rainbow,1100000,56491,56491,2012,"[14, 878, 27]",50037,en,Beyond the Black Rainbow,7.331,2011-09-24,Beyond the Black Rainbow,5.9,150
858,tt1535108,Elysium,Elysium,2013,109.0,"Action,Drama,Sci-Fi",6.6,395572.0,92,2013-08-09,Elysium,120000000,93050117,286192091,2013,"[878, 28, 18, 53]",68724,en,Elysium,17.663,2013-08-09,Elysium,6.4,5406
859,tt1535109,Captain Phillips,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",7.8,387402.0,92,2013-10-11,Captain Phillips,55000000,107136417,220648184,2013,"[28, 18, 53]",109424,en,Captain Phillips,15.482999999999999,2013-10-11,Captain Phillips,7.6,3909
860,tt1535438,Hope Springs,Hope Springs,2012,100.0,"Comedy,Drama,Romance",6.3,38667.0,75,2012-08-08,Hope Springs,30000000,63536011,133085295,2012,"[18, 35, 10749]",82696,en,Hope Springs,8.312999999999999,2012-08-07,Hope Springs,6.1,429
861,tt1535612,The Son of No One,The Son of No One,2011,90.0,"Action,Crime,Drama",5.1,15743.0,51,2011-11-04,The Son of No One,15000000,30680,1148578,2011,"[18, 53, 80]",74536,en,The Son of No One,7.586,2011-11-04,The Son of No One,5.1,156
862,tt1535616,The Divide,The Divide,2011,112.0,"Drama,Horror,Sci-Fi",5.8,33603.0,53,2012-01-13,The Divide,3000000,18000,156362,2012,"[27, 878, 18]",38541,en,The Divide,7.778,2011-03-13,The Divide,5.9,302
863,tt1535616,The Divide,The Divide,2011,112.0,"Drama,Horror,Sci-Fi",5.8,33603.0,53,2012-01-13,The Divide,3000000,18000,156362,2012,[37],523108,en,The Divide,1.5519999999999998,2018-01-01,The Divide,2.0,1
864,tt2254110,The Divide,The Divide,2015,78.0,Documentary,6.7,163.0,53,2012-01-13,The Divide,3000000,18000,156362,2012,"[27, 878, 18]",38541,en,The Divide,7.778,2011-03-13,The Divide,5.9,302
865,tt2254110,The Divide,The Divide,2015,78.0,Documentary,6.7,163.0,53,2012-01-13,The Divide,3000000,18000,156362,2012,[37],523108,en,The Divide,1.5519999999999998,2018-01-01,The Divide,2.0,1
866,tt1536044,Paranormal Activity 2,Paranormal Activity 2,2010,91.0,Horror,5.7,93122.0,65,2010-10-20,Paranormal Activity 2,3000000,84752907,177512032,2010,"[27, 53]",41436,en,Paranormal Activity 2,8.163,2010-10-21,Paranormal Activity 2,5.7,1342
867,tt1538403,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,2013,130.0,"Action,Fantasy,Horror",5.9,121936.0,26,2013-08-21,The Mortal Instruments: City of Bones,60000000,31165421,75965567,2013,"[28, 12, 18, 9648, 10749, 14]",123553,en,The Mortal Instruments: City of Bones,16.484,2013-08-21,The Mortal Instruments: City of Bones,6.3,2915
868,tt1540011,Blair Witch,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",5.0,36867.0,1,2016-09-16,Blair Witch,10000000,20777061,38985577,2016,"[53, 27]",351211,en,Blair Witch,9.772,2016-09-16,Blair Witch,5.0,1094
869,tt1540133,The Guard,The Guard,2011,96.0,"Comedy,Crime,Thriller",7.3,75183.0,54,2011-07-29,The Guard,6000000,5359774,21197454,2011,"[28, 35, 53, 80]",67913,en,The Guard,10.177,2011-07-29,The Guard,6.9,563
870,tt1541995,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,2011,104.0,"Drama,History",6.1,3429.0,70,2011-07-15,Snow Flower and the Secret Fan,6000000,1348205,11348205,2011,"[18, 36]",58882,en,Snow Flower and the Secret Fan,4.519,2011-07-15,Snow Flower and the Secret Fan,5.9,39
871,tt1542344,127 Hours,127 Hours,2010,94.0,"Adventure,Biography,Drama",7.6,323949.0,6,2010-11-05,127 Hours,18000000,18335230,60217171,2010,"[12, 18, 53]",44115,en,127 Hours,11.435,2010-11-05,127 Hours,7.0,4469
872,tt1544600,The Grace Card,The Grace Card,2010,101.0,Drama,6.6,2488.0,18,2011-02-25,The Grace Card,200000,2430735,2430735,2011,[18],54897,en,The Grace Card,2.142,2011-02-25,The Grace Card,6.5,18
873,tt1545106,Vamps,Vamps,2012,92.0,"Comedy,Horror,Romance",5.2,8838.0,79,2012-11-02,Vamps,16000000,3361,94812,2012,"[35, 10749, 27]",73935,en,Vamps,6.65,2012-11-02,Vamps,5.0,145
874,tt1719676,Vamps,Vamps,2010,89.0,"Comedy,Horror,Thriller",4.5,13.0,79,2012-11-02,Vamps,16000000,3361,94812,2012,"[35, 10749, 27]",73935,en,Vamps,6.65,2012-11-02,Vamps,5.0,145
875,tt1547090,Without Men,Without Men,2011,87.0,Comedy,3.3,1576.0,14,2011-12-31,Without Men,4700000,0,0,2011,"[35, 10749]",68202,en,Without Men,2.312,2011-06-29,Without Men,4.5,13
876,tt1547234,Premium Rush,Premium Rush,2012,91.0,"Action,Crime,Thriller",6.5,105279.0,10,2012-08-24,Premium Rush,35000000,20275446,31393201,2012,"[80, 28, 53]",49526,en,Premium Rush,12.484000000000002,2012-08-24,Premium Rush,6.2,1244
877,tt1549572,Another Earth,Another Earth,2011,92.0,"Drama,Romance,Sci-Fi",7.0,85839.0,48,2011-07-22,Another Earth,175000,1321194,2102779,2011,"[18, 878]",55420,en,Another Earth,10.03,2011-07-22,Another Earth,6.7,853
878,tt1549920,The Last Stand,The Last Stand,2013,107.0,"Action,Thriller",6.4,126623.0,74,2013-01-18,The Last Stand,30000000,12050299,48330757,2013,"[28, 80, 53]",76640,en,The Last Stand,15.894,2013-01-12,The Last Stand,5.9,1692
880,tt1551641,Winnie Mandela,Winnie,2011,104.0,"Biography,Drama,History",6.0,695.0,50,2013-09-06,Winnie Mandela,15000000,61847,61847,2013,[18],75033,en,Winnie Mandela,1.88,2013-09-06,Winnie Mandela,5.7,6
881,tt1554091,A Better Life,A Better Life,2011,98.0,"Drama,Romance",7.2,14602.0,84,2011-06-24,A Better Life,10000000,1759252,1884251,2011,[18],55720,en,A Better Life,5.885,2011-06-24,A Better Life,7.1,97
882,tt1554091,A Better Life,A Better Life,2011,98.0,"Drama,Romance",7.2,14602.0,84,2011-06-24,A Better Life,10000000,1759252,1884251,2011,[99],418293,en,A Better Life,0.6,2015-05-01,A Better Life,10.0,1
883,tt2027265,A Better Life,Une vie meilleure,2011,110.0,Drama,6.6,1519.0,84,2011-06-24,A Better Life,10000000,1759252,1884251,2011,[18],55720,en,A Better Life,5.885,2011-06-24,A Better Life,7.1,97
884,tt2027265,A Better Life,Une vie meilleure,2011,110.0,Drama,6.6,1519.0,84,2011-06-24,A Better Life,10000000,1759252,1884251,2011,[99],418293,en,A Better Life,0.6,2015-05-01,A Better Life,10.0,1
885,tt1555064,Country Strong,Country Strong,2010,117.0,"Drama,Music",6.3,16296.0,71,2010-12-22,Country Strong,15000000,20218921,20601987,2010,"[18, 10749, 10402]",45272,en,Country Strong,7.567,2010-12-22,Country Strong,6.3,126
886,tt1555069,Mary Queen of Scots,Mary Queen of Scots,2013,119.0,"Biography,Drama,History",5.5,753.0,60,2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,2018,"[18, 36]",457136,en,Mary Queen of Scots,16.115,2018-12-07,Mary Queen of Scots,6.6,592
887,tt2328900,Mary Queen of Scots,Mary Queen of Scots,2018,124.0,"Biography,Drama,History",6.3,23866.0,60,2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,2018,"[18, 36]",457136,en,Mary Queen of Scots,16.115,2018-12-07,Mary Queen of Scots,6.6,592
888,tt1559547,Beautiful Creatures,Beautiful Creatures,2013,124.0,"Drama,Fantasy,Romance",6.2,79764.0,85,2013-02-14,Beautiful Creatures,50000000,19452138,60282876,2013,"[14, 18, 10749]",109491,en,Beautiful Creatures,11.198,2013-02-14,Beautiful Creatures,5.7,1826
889,tt1560747,The Master,The Master,2012,138.0,Drama,7.1,131365.0,87,2012-09-14,The Master,37500000,16247159,50647416,2012,[18],68722,en,The Master,12.829,2012-09-14,The Master,7.1,1323
890,tt4273106,The Master,The Master,2014,86.0,"Action,History",4.8,54.0,87,2012-09-14,The Master,37500000,16247159,50647416,2012,[18],68722,en,The Master,12.829,2012-09-14,The Master,7.1,1323
891,tt1560957,I Want Your Money,I Want Your Money,2010,92.0,Documentary,5.1,1244.0,14,2010-10-15,I Want Your Money,400000,433588,433588,2010,[99],47546,en,I Want Your Money,0.7440000000000001,2010-07-06,I Want Your Money,4.2,5
892,tt1560985,The Devil Inside,The Devil Inside,2012,83.0,Horror,4.2,33522.0,12,2012-01-06,The Devil Inside,1000000,53262945,101759490,2012,"[53, 27]",76487,en,The Devil Inside,7.403,2012-01-06,The Devil Inside,4.7,441
893,tt1562568,Higher Ground,Higher Ground,2011,109.0,Drama,6.3,2869.0,25,2011-08-23,Higher Ground,1800000,841056,842693,2011,"[18, 53]",50875,en,Higher Ground,4.545,2011-08-26,Higher Ground,5.9,21
894,tt1562847,Amigo,Amigo,2010,124.0,"Drama,War",5.9,514.0,94,2011-08-19,Amigo,1500000,184705,184705,2011,"[18, 36, 10752]",72913,en,Amigo,0.84,2011-08-19,Amigo,4.8,4
895,tt1563738,One Day,One Day,2011,107.0,"Drama,Romance",7.0,128094.0,84,2011-08-19,One Day,15000000,13843771,59168692,2011,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,One Day,7.2,2105
896,tt1616203,One Day,You yi tian,2010,93.0,"Drama,Romance,Sci-Fi",6.0,436.0,84,2011-08-19,One Day,15000000,13843771,59168692,2011,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,One Day,7.2,2105
897,tt4051858,One Day,You yi tian,2014,90.0,Family,6.2,13.0,84,2011-08-19,One Day,15000000,13843771,59168692,2011,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,One Day,7.2,2105
898,tt6168298,One Day,One Day,2016,135.0,"Drama,Romance",7.8,1454.0,84,2011-08-19,One Day,15000000,13843771,59168692,2011,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,One Day,7.2,2105
899,tt6214734,One Day,One Day,2017,118.0,"Drama,Fantasy",6.6,269.0,84,2011-08-19,One Day,15000000,13843771,59168692,2011,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,One Day,7.2,2105
900,tt8274146,One Day,Egy nap,2018,99.0,Drama,7.2,501.0,84,2011-08-19,One Day,15000000,13843771,59168692,2011,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,One Day,7.2,2105
901,tt1563742,Overboard,Overboard,2018,112.0,"Comedy,Romance",5.9,25607.0,61,2018-05-04,Overboard,12000000,50316123,85369830,2018,"[10749, 35]",454619,en,Overboard,19.477,2018-05-04,Overboard,6.3,535
902,tt1564349,Dolphin Tale,Dolphin Tale,2011,113.0,"Drama,Family",6.9,20746.0,93,2011-09-23,Dolphin Tale,37000000,72286779,96068724,2011,"[18, 10751]",62837,en,Dolphin Tale,10.679,2011-09-23,Dolphin Tale,6.8,327
903,tt1564585,Skyline,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",4.4,83710.0,99,2010-11-12,Skyline,10000000,21416355,68264973,2010,"[878, 28]",42684,en,Skyline,8.847000000000001,2010-11-12,Skyline,4.8,833
904,tt1566501,For Greater Glory: The True Story of Cristiada,For Greater Glory: The True Story of Cristiada,2012,145.0,"Drama,History,War",6.6,4202.0,14,2012-06-01,For Greater Glory: The True Story of Cristiada,12000000,5669081,10026255,2012,"[36, 18]",96399,en,For Greater Glory: The True Story of Cristiada,4.519,2012-06-01,For Greater Glory: The True Story of Cristiada,6.6,63
905,tt1568338,Man on a Ledge,Man on a Ledge,2012,102.0,"Action,Adventure,Crime",6.6,137507.0,64,2012-01-27,Man on a Ledge,42000000,18620000,49621440,2012,"[28, 53, 80]",49527,en,Man on a Ledge,11.263,2012-01-27,Man on a Ledge,6.3,1460
906,tt1568341,Some Guy Who Kills People,Some Guy Who Kills People,2011,97.0,"Comedy,Crime,Drama",6.3,5111.0,61,2012-07-03,Some Guy Who Kills People,300000,0,0,2012,"[35, 27, 53]",80468,en,Some Guy Who Kills People,5.9079999999999995,2012-10-05,Some Guy Who Kills People,6.1,59
907,tt1568346,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,2011,158.0,"Crime,Drama,Mystery",7.8,387580.0,51,2011-12-20,The Girl with the Dragon Tattoo,90000000,102515793,239373970,2011,"[53, 80, 9648, 18]",65754,en,The Girl with the Dragon Tattoo,17.823,2011-12-14,The Girl with the Dragon Tattoo,7.3,3971
909,tt1867035,Race,Race,2011,150.0,Drama,3.9,73.0,90,2016-02-19,Race,5000000,19115191,23745772,2016,"[28, 18]",323677,en,Race,8.705,2016-02-19,Race,7.2,910
910,tt3499096,Race,Race,2016,134.0,"Biography,Drama,Sport",7.1,30777.0,90,2016-02-19,Race,5000000,19115191,23745772,2016,"[28, 18]",323677,en,Race,8.705,2016-02-19,Race,7.2,910
911,tt1568911,War Horse,War Horse,2011,146.0,"Drama,History,War",7.2,136447.0,12,2011-12-25,War Horse,70000000,79883359,156815529,2011,"[18, 10752]",57212,en,War Horse,10.378,2011-12-25,War Horse,7.2,1849
912,tt1570983,Closure,Closure,2010,95.0,Thriller,5.5,95.0,95,2015-03-17,Closure,100000,0,0,2015,[99],284568,en,Closure,0.6,2013-12-01,Closure,8.0,1
913,tt1570983,Closure,Closure,2010,95.0,Thriller,5.5,95.0,95,2015-03-17,Closure,100000,0,0,2015,[53],206728,en,Closure,0.6,2013-01-18,Closure,5.0,2
914,tt2170576,Closure,Closure,2012,72.0,"Comedy,Drama,Romance",7.9,16.0,95,2015-03-17,Closure,100000,0,0,2015,[99],284568,en,Closure,0.6,2013-12-01,Closure,8.0,1
915,tt2170576,Closure,Closure,2012,72.0,"Comedy,Drama,Romance",7.9,16.0,95,2015-03-17,Closure,100000,0,0,2015,[53],206728,en,Closure,0.6,2013-01-18,Closure,5.0,2
916,tt2405862,Closure,Closure,2013,76.0,"Adventure,Biography,Documentary",8.0,150.0,95,2015-03-17,Closure,100000,0,0,2015,[99],284568,en,Closure,0.6,2013-12-01,Closure,8.0,1
917,tt2405862,Closure,Closure,2013,76.0,"Adventure,Biography,Documentary",8.0,150.0,95,2015-03-17,Closure,100000,0,0,2015,[53],206728,en,Closure,0.6,2013-01-18,Closure,5.0,2
918,tt4338136,Closure,Closure,2015,62.0,Drama,6.4,21.0,95,2015-03-17,Closure,100000,0,0,2015,[99],284568,en,Closure,0.6,2013-12-01,Closure,8.0,1
919,tt4338136,Closure,Closure,2015,62.0,Drama,6.4,21.0,95,2015-03-17,Closure,100000,0,0,2015,[53],206728,en,Closure,0.6,2013-01-18,Closure,5.0,2
920,tt7385812,Closure,Closure,2018,90.0,"Comedy,Drama",7.9,15.0,95,2015-03-17,Closure,100000,0,0,2015,[99],284568,en,Closure,0.6,2013-12-01,Closure,8.0,1
921,tt7385812,Closure,Closure,2018,90.0,"Comedy,Drama",7.9,15.0,95,2015-03-17,Closure,100000,0,0,2015,[53],206728,en,Closure,0.6,2013-01-18,Closure,5.0,2
922,tt1570989,Tiny Furniture,Tiny Furniture,2010,98.0,"Comedy,Drama,Romance",6.2,13397.0,18,2010-11-12,Tiny Furniture,50000,391674,424149,2010,"[10749, 35, 18]",47607,en,Tiny Furniture,6.695,2010-11-12,Tiny Furniture,5.9,82
